barr20231027a.txt,['we developed fednow in response to a growing demand for instant payments from both households and businesses']
barr20231116a.txt,"['second the market for treasury securities underpins the pricing of assets across the financial system providing benchmark rates on which other assets are priced', 'as such the treasury market is a key component of the transmission of monetary policy for the federal reserve', 'in addition open market operations in the treasury cash and repo markets have long been central to how the fed implements monetary policy', 'the treasury market also helps us understand investors views on the outlook for growth and inflation', 'interest rate risk management the events in march made it clear how important it is for banks to properly manage their interest rate risk so i want to spend a few minutes on this topic', 'to start i would say that years of very low interest rates led to complacency at some financial institutions about the degree to which banks needed to manage interest rate risk including in highquality liquid asset portfolios', 'to manage balance sheet growth understandably a number of banks invested in securities including treasury securities', 'but investing heavily in fixedrate longduration assets without appropriate interest rate risk management led to problems in some cases', 'as described in our financial stability report as the federal open market committee fomc raised the policy rate to combat inflation yields increased across the curve and some banks experienced sizable declines in the fair value of these assets', 'unfortunately a few firms had a combination of both poor interest rate risk management and weak liquidity risk management', 'as i mentioned as yields on deposit alternatives such as money funds increased as our tightening cycle took hold banks found they needed to start paying higher interest rates to retain deposits and pay up for alternative sources of funding as they lost deposits', 'a recent paper by three members of the federal reserve staff discusses how deposit betas rise in a dynamic way as interest rates rise rather than having a static relationship to rising rates', 'federal reserve supervisors have stepped up their supervision of interest rate and liquidity risk given what we have learned from recent experience and they will continue to work with banks to ensure their balance sheets are resilient to a variety of conditions', 'last month i outlined how the discount window is an important tool of both monetary policy and financial stability', 'it is an important tool of monetary policy because with the primary credit rate set at the top of the target range it supports rate control', 'in this way the facilities can serve to support interest rate control and broader market functioning', 'leverage allows market participants to arbitrage away relatively small pricing discrepancies enhancing the integration of prices across economically equivalent instruments and markets', 'these studies have found that hedge funds are significant investors in treasury cash derivatives and repo markets that their highly leveraged positions in treasury markets are facilitated by very low or even zero haircuts on their repo financing and that demand for this leverage is highly concentrated among a handful of large hedge funds']"
barr20231201a.txt,"['the banks poor interest rate and liquidity risk management triggered a crisis of confidence in their uninsured depositors resulting in liquidity crises at these banks', 'while there is more that regulators and supervisors can do to help to ensure banks interest rate risk management and capital bases are sufficiently calibrated to the risks of their business models today i will focus most of my comments on liquidity risk management and operational readiness for firms in the united states to utilize the federal reserves discount window', 'first the discount window provides funding at a predictable interest rate namely the primary credit rate which does not fluctuate daily unlike interest rates on private sector liquidity sources', 'this ratealong with that of the standing repo facility srf also set at this levelshould serve as a backstop rate to shortterm market interest rates and provide eligible firms with certainty about the highest rate they will face to gain liquidity against eligible assets at any given time', 'the discount window is also an important tool for monetary policy', 'to achieve our monetary policy aims the discount window needs to be readily usable if banks do not feel free to use the discount window when private sources of funding are more expensive the discount window will not be an effective part of our monetary policy implementation toolkit', 'and more fundamentally as i said svb failed because of a textbook case of mismanagement of interest rate and liquidity risk', 'in a world in which a bank run took place over a matter of weeks it was reasonable to assume that a sufficient volume of the most liquid securities could be monetized to meet the demand for reserves associated with deposit withdrawals', 'first it may be difficult for a firm to conduct significant asset sales in a short time frame without becoming the subject of adverse attention or if the firm is large without affecting market prices with fire sale effects and potentially leading to broader contagion', 'the banks that failed because of the stress event that began in march had access to and utilized the federal reserves discount window and their failures were the result not of lack of access to the discount window but of basic mismanagement of interest rate and liquidity risk that left them effectively insolvent in the eyes of uninsured depositors and unable to stem bank runs']"
barr20240117a.txt,['todays globalized financial system and the global nature of cyber threats demand international coordination from both participants and regulators']
barr20240214a.txt,"['but first i will start by discussing recent economic developments and the implications for monetary policy', 'perhaps like many of you at the start of  i had projected that tighter monetary policy would cause a slowdown in both inflation and economic activity', 'at the same time i also worried that inflation might remain elevated even if we had weaker economic activity as supply chain problems and jobmatching challenges continued to be prominent elements of the pandemics disruption to the operation of our economy', 'i am glad to say that those worries did not come to pass in part due to the official sector response to the banking stress sound monetary policy and a healing economy', 'economic activity expanded at a solid pace the labor market remained strong and inflation came down significantly', 'disinflation and a growing economy the current mix of outcomes we are experiencing would have seemed improbable one year ago and we might ask how did we end up with disinflation and an economy with brisk growth', 'during the second quarter of  the unemployment rate jumped to a high of . percent and gross domestic product plunged at a  percent annual pace', 'once the economy restarted demand rebounded quickly while supply was hampered by supply chain difficulties', 'these supply snags were compounded enormously by a shift in demand away from inperson services and toward goods which generally have a larger exposure to shipping and supply chain problems', 'for example the price to ship a foot container from china to the west coast has recently risen to around  about twice the prepandemic level but it is far below the  rate in', 'as supply has improved labor demand has cooled but this cooling has manifested largely in a reduction in job vacancies rather than layoffs', 'the improvements in labor supply and labor market functioning have allowed the unemployment rate to hold steady at a low level', 'the strong labor market has broadly improved the lives of americans and particularly so for groups that have long suffered significantly higher unemployment levels and whose jobless rates respond more forcefully to the business cycle', 'improvements in productivity another key part of the story in the postpandemic healing of our economy has been the growth of productivity', 'while measures of productivity tend to be volatile productivity growth has picked up in the past year', 'increased productivity is in part likely coming from components that will continue to yield improvements such as the integration of new technology new ways of working and the large increases in new business formation', 'growth in new businesses has been found to lead to productivity gains likely because new entrants innovate and legacy firms must also innovate to compete with new entrants', 'these increases in productivity are also consistent with real wage gains one measure of rising living standards', 'the net result of all this healing of the economy is that growth has been robust even as upward pressure on inflation has diminished', 'monetary policy has been essential in this process', 'higher interest rates have helped to restrain demand giving supply the opportunity to catch up', 'monetary policy has also anchored inflation expectations', 'longerterm inflation expectations have stayed anchored and shorterterm expectations have fallen', 'the federal open market committees fomc preferred inflation gauge has fallen from a peak of . percent in june  to . percent in december', 'we have made this progress while unemployment has remained near a year low', 'we are always assessing risks on the horizon including the risk of an economic slowdown that could reduce employment or the risk that inflation does not stay on its path of sustainably returning to  percent', 'as chair powell indicated in his most recent press conference my fomc colleagues and i are confident we are on a path to  percent inflation but we need to see continued good data before we can begin the process of reducing the federal funds rate', 'januarys report on consumer price index inflation is a reminder that the path back to  percent inflation may be a bumpy one', 'i given the limited historical experience with the growth and inflation dynamics we currently face and no modern experience of emerging from a global pandemic we have yet another reason to proceed carefully as we have been doing', 'just a couple of weeks ago disappointing earnings and higher loss provisions at one bank precipitated significant declines in stock prices', 'as interest rates increase and the value of htm securities goes down banks that account for them at amortized cost do not have to reflect the decline in market value on their balance sheets', 'right now the federal reserve is implementing monetary policy with plentiful reserves in the system even as we continue to run down the balance sheet with sizable securities redemptions every month', 'the fomc reiterated in may  that it plans to operate monetary policy with an amplereserves regime over time', 'i am pleased to see that there has been a steady growth in the number of firms signed up for the facility and that current bank counterparties to the facility engage in regular testing as a part of maintaining access', 'economic healing is helping us to lower inflation while growth remains solid']"
barr20240216a.txt,"['a banks failure can lead to broader instability in the banking system by imposing direct credit losses on other banks and if the failing bank is forced to sell assets in a fire sale depressing prices and leading to additional losses at banks holding those same types of assets', 'over the past year supervisors have taken many steps to better ensure that banks are appropriately managing their risks including interest rate risk and liquidity risk and are prepared were they to experience stress', 'svb failed in part because of its mismanagement of interest rate and liquidity risks', 'where there are weaknesses in how firms are managing these risks examiners are requiring firms to take steps to address these weaknesses and encouraging them to bolster their capital position reduce their liquidity risk or mitigate their interest rate risk as appropriate', 'the reduced demand for office space and higher interest rates have put pressure on some cre valuations particularly in the office sector', 'these actions do not represent a change in policy they reflect the impact of the changing economic interest rate and financial environment on a banks financial resources', 'we want and expect supervisors to help banks focus adequate attention on the areas that matter most for the particular bank whether that is interest rate risk cre or cybersecurity vulnerabilities to name a few']"
barr20240227a.txt,"['for example the sudden rise in commodities prices in march  rippled around the global financial system in part because of the sudden rise in margin requirements on commodities derivatives as the stress hit', 'this lack of transparency contributed to remarkable growth of the funds positions and exacerbated the risk to counterparty banks from their collapse', 'in contrast to many traditional lending relationships trading activities can be more complex and riskier which demands more nuance and attention in risk measurement', 'prudent margin practices both protect banks extending credit against safe assets and promote market functioning as they limit the extent to which firms can obtain outsized positions that require disorderly liquidation and exacerbate price volatility']"
barr20240520a.txt,"['as many of you know i have two roles at the federal reservemy role as a governor of the board and member of the federal open market committee fomc where i participate in developing and setting monetary policy and my role as the vice chair for supervision where i oversee our supervision and regulation of the banking sector', 'to start i will share a couple of observations about the current stance of monetary policy', 'current stance of monetary policy starting with recent economic developments i see the performance of our economy as strong', 'labor demand is being met with rising supply from both improved labor force participation and immigration', 'we have solid growth and low unemployment', 'the unemployment rate has been below  percent for  months the longest stretch of unemployment that low in more than  years', 'i am strongly committed to meeting the mandate that congress has given us to achieve maximum employment and price stability', 'we are doing very well on the employment component of our mandate and we have also made tremendous progress over the past two years on the inflation component', 'inflation has fallen from its peak of . percent to . percent today', 'as noted in the fomcs statement following our meeting earlier this month inflation readings in the first quarter of this year were disappointing', 'these results did not provide me with the increased confidence that i was hoping to find to support easing monetary policy by reducing the federal funds rate', 'in the same way that the public depends on monetary policy to support a healthy economy the public also depends on a strong and stable financial system so i would like a spend the remainder of my time discussing the prudential regulatory framework the fed uses to oversee banks and promote financial stability', 'svb was a highly vulnerable bank and its vulnerabilities left the bank exposed to the specific combination of rising interest rates and slowing activity in the technology sector that materialized in  and early', 'this would better reflect interest rate risk in capital a problem that played a major role in both svbs and first republics failures']"
barr20240709a.txt,"['for example we have seen a growing number of banks offering smalldollar loans expanding use of alternative data to underwrite and price their credit products and investing in tools to help better understand consumers financial health', 'banks must have controls to manage risks and prevent violations of law and their approach must keep pace with the growth of new products and services']"
barr20240910a.txt,"['the reproposal would maintain this element to better reflect interest rate risk in capital a problem that played a major role in last marchs bank failures', 'the u.s. gsib surcharge was set nearly nine years ago and the growth in the economy since  has meant that gsibs measures of systemic risk have increased even for firms whose share of domestic or global economic activity has not increased', 'while it did not provide a mechanism to automatically adjust for economic growth at that time the board stated that it would periodically reevaluate the framework', 'in addition for the future i intend to recommend that we account for effects from inflation and economic growth in the measurement of a gsibs systemic risk profile', 'as a result a gsibs surcharge would not change based simply on growth in the economy']"
barr20240926a.txt,"['i will share some perspective on how our liquidity regulations work together and are supportive of market functioning and the smooth implementation of monetary policy', 'the intersection of monetary policy tools and supervision and regulation we consider how all of the feds tools work together to support our objectives', 'in previous speeches i have talked about the role of the discount window and the standing repo facility srf in supporting both monetary policy implementation and financial stability noting how important it is that eligible institutions be ready to use these facilities', 'today i want to dig into this topic a bit more including how these tools support monetary policy implementation through appropriate incorporation into liquidity regulations and supervisory practices', 'this feature is important because while it allows firms to manage their liquidity buffers more flexibly it also allows for greater flexibility in our monetary policy implementation and it supports market functioning', 'when firms understand that they will not be fully constrained by the capacity of private markets or their individual credit lines to monetize hqla immediately in stress they can reduce their demand for reserves in favor of treasury securities all else being equal for their stress planning purposes', 'when banks exhibit a high degree of substitutability of demand for these assets money market functioning improves', 'if a bank sees holding reserves and investing in treasury repo as near substitutes in its liquidity portfolio it should lend into treasury repo markets when repo rates rise above the interest rate earned on reserves', 'when banks can nimbly adjust portfolios in response to price incentives the efficiency of reserves redistribution through the system improves and market functioning is enhanced', 'the point at which banks in aggregate have a relatively immutable demand for reserves and are unwilling to lend them out is evident when a small decrease in the supply of reserves results in a sharp increase in the cost to borrow them', 'our monetary policy tools are well positioned to help us avoid this outcome', 'it is also critical that banks recognize and manage the interest rate and liquidity risk of their securities portfolios to ensure those securities held for liquidity purposes can be monetized in stress without creating other adverse effects on a firms safety and soundness', 'in addition as i have discussed previously we identified significant gaps in interest rate risk management in the march  banking stress including in portfolios of highly liquid securities', 'these enhancements to our liquidity regulations will help bolster firms ability to manage liquidity shocks and they will also be well integrated with our monetary policy tools and framework']"
bernanke20110210a.txt,"['though some progress has been made in reversing the losses in jobs and income sustained during the recession the pace of expansion has been frustratingly slow and the unemployment rate remains very high by historical standards', 'in the typical economic recovery a resurgent housing sector helps fuel reemployment and rising incomes', 'issues related to the housing market and housing finance are important factors in the federal reserves various roles in formulating monetary policy regulating banks and protecting consumers of financial services', 'traditionally mortgage interest rates have been a key transmission channel of monetary policy and banks mortgage lending policies directly affect their own safety and soundness as well as the access of creditworthy households to mortgage credit', 'overview of the state of the housing market one way to understand conditions in the housing market is to focus on the balance of supply and demand', 'for the past few years the actual and potential supply of singlefamily homes has greatly exceeded the effective demand', 'at the same time a number of factors are constraining demand', 'high unemployment and uncertain job prospects may have reduced the willingness of some households to commit to homeownership', 'additionally housing may no longer be viewed as the secure investment it once was thought to be given uncertainty about future home prices and the economy more generally', 'not surprisingly the large imbalance of supply and demand has been reflected in a drop in home values of historic proportions', 'nationally house prices have plunged about  percent in nominal terms from their peak and nearly  percent in real or inflationadjusted terms', 'the imbalance of supply and demand has also been reflected in the decline in home construction that i mentioned earlier', 'broader implications of the problems in the housing market as homebuilders you naturally pay close attention to the demand for new homes and their prices', 'moreover the continuing price declines typical in neighborhoods with many foreclosures depress the tax base of the community', 'a vicious circle can get started increasing vacancies together with decreasing tax revenue and consequent cutbacks in services can further depress home prices putting the goal of neighborhood stabilization even further out of reach', 'for example by some estimates declines in house prices have reduced homeowners equity by more than  percent in the aggregate since the peak of the housing boom resulting in more than a  trillion loss of household wealth', 'moreover homeowners with underwater mortgages may find it difficult or impossible to take advantage of low interest rates by refinancing their mortgages even if they are current on their payments', 'one reason for the very slow recovery in mortgage credit despite monetary policy actions that have helped drive mortgage rates to historically low levels is that many lending institutions have tightened underwriting conditions dramatically relative to the prerecession period', 'lending to potential firsttime homebuyers has dropped precipitously even in parts of the country where unemployment rates and housing conditions are better than the national average', 'indeed the propensity of younger householdsheaded by adults aged  to to take out their first mortgage has been much lower recently than it was  years ago a period well before the most recent runup in home prices', 'firsttime homebuyers are typically an important source of incremental housing demand so their smaller presence in the market affects house prices and construction quite broadly', 'moreover the lack of demand from firsttime homebuyers may prevent current homeowners from moving up to larger homes for example to accommodate growing families', 'an additional issue is the implication of tight mortgage credit conditions for monetary policy', 'because some creditworthy households are finding it difficult to obtain mortgage credit or to refinance the strong actions taken by the federal reserve to put downward pressure on longerterm rates and to improve financial conditions have had less effect on the housing sector and overall economic activity than they otherwise would have had', 'given the weak economy and high unemployment rates some borrowers simply do not have the wherewithal to meet monthly mortgage payments even if their loans were to be substantially modified', 'these inflows will continue to exert downward pressure on home prices', 'fueled by increased demand from families who are either unable or reluctant to purchase homes rents are up and vacancy rates for multifamily properties are down in most metropolitan areas', 'with home prices falling and rents rising it could make sense in some markets to turn some of the foreclosed homes into rental properties', 'we have compared computations of the expected annual cash flows from renting properties to the discounted prices that reo property holders typically receive when selling a home', 'for these reasons and because the troubled housing market depresses construction activity and employment we need to continue to develop and implement policies that will help the housing sector get back on its feet']"
bernanke20120216a.txt,"['accordingly risks at community banks tend to arise from their lending in the form of credit risk interest rate risk or concentration risk rather than from the trading marketmaking and investment banking activities associated with the largest banks', 'let me take this opportunity to mention one concern that is of particular relevance to the federal reserve a common complaint on the part of some community bankers is that very low interest rates hurt their profitability by squeezing net interest margins', 'since the onset of the financial crisis the federal reserves monetary policy has been accommodative as you know', 'the effects of the configuration of interest rates on banks and other financial institutions are certainly part of the discussion when we strive to determine the appropriate monetary policy', 'when loan demand is weak forcing banks to hold lowreturn safe assets instead of lending net interest margins suffer', 'the purpose of the federal reserves policy of low interest rates is to speed the economic recovery which will increase loan demand and opportunities for profitable lending among many other benefits and thus ultimately lead to higher net interest margins', 'putting all these considerations together in the longer term the overall effect on bank profitability of an appropriately accommodative monetary policy is almost certainly positive', 'for the federal reserve in particular community banks not only provide insights into their industry but they are also an unmatched source of crucial grassroots information about developments in the economy as a whole which is necessary for effective monetary policy', 'this connection to main street is vitally important to fulfilling both our supervisory and monetary policy responsibilities']"
bernanke20120323a.txt,"['to help get that discussion started the conference will feature original research on monetary policy macroprudential regulation and the provision of liquidity topics that are obviously highly relevant to the public policy missions of the federal reserve and other central banks', 'in responding to these stressful financial and economic developments the federal reserve and other central banks have had to deploy a variety of new tools and approaches to carry out their responsibilities regarding monetary policy and the provision of liquidity tools about which we still have more to learn', 'two contributions consider the implications of recent events for the conduct of monetary policy both conventional and unconventional']"
